16.0,13.0,33.0,19.0,15.0,24.0,22.0,13.0,22.0,17.0,18.0,14.0,13.0,17.0,13.0,21.0,27.0,12.0,20.0,9.0,15.0,17.0,7.0,14.0,6.0,17.0,15.0,26.0,12.0,14.0,13.0,10.0,7.0,11.0,15.0,15.0,7.0,12.0,8.0,6.0,17.0,11.0,13.0,19.0,11.0,11.0,17.0,17.0,18.0,13.0,9.0,9.0,8.0,20.0,8.0,10.0,11.0,11.0,19.0,14.0,6.0,9.0,20.0,5.0,4.0,10.0,8.0,10.0,9.0,7.0,23.0,14.0,12.0,20.0,5.0,10.0,21.0,13.0,7.0,11.0,16.0,15.0,16.0,13.0,6.0,6.0,17.0,7.0,9.0,8.0,12.0,15.0,3.0,11.0,15.0,14.0,9.0,5.0,6.0,13.0,15.0,15.0,16.0,5.0,9.0,6.0,14.0,17.0,15.0,18.0,14.0,6.0,20.0,15.0,14.0,18.0,7.0,8.0,15.0,24.0,8.0,16.0,12.0,6.0,10.0,12.0,14.0,15.0,19.0,10.0,12.0,16.0,10.0,4.0,8.0,14.0,6.0,15.0,15.0,17.0,15.0,12.0,14.0,5.0,13.0,15.0,13.0,14.0,10.0,17.0,7.0,24.0,14.0,5.0,9.0,10.0,11.0,14.0,22.0,36.0,11.0,8.0,11.0,16.0,22.0,13.0,13.0,18.0,11.0,10.0,4.0,20.0,30.0,22.0,34.0,12.0,19.0,24.0,12.0,22.0,10.0,11.0,10.0,6.0,19.0,31.0,11.0,25.0,11.0,15.0,32.0,15.0,31.0,11.0,13.0,9.0,11.0,21.0,10.0,13.0
15.0,12.0,8.0,15.0,13.0,14.0,20.0,5.0,15.0,14.0,12.0,10.0,9.0,12.0,15.0,10.0,15.0,24.0,13.0,23.0,3.0,6.0,8.0,13.0,16.0,20.0,3.0,13.0,15.0,26.0,23.0,38.0,12.0,15.0,14.0,11.0,11.0,12.0,8.0,3.0,19.0,10.0,11.0,17.0,11.0,24.0,8.0,10.0,16.0,20.0,18.0,16.0,27.0,29.0,9.0,18.0,22.0,14.0,13.0,17.0,14.0,19.0,12.0,5.0,34.0,66.0,91.0,123.0,186.0,137.0,206.0,81.0,210.0,1013.0,1071.0,1308.0,1473.0,1251.0,1209.0,1312.0,1445.0,1427.0,1261.0,918.0,1164.0,608.0,371.0,374.0,189.0,165.0,88.0,116.0,89.0,56.0,59.0,37.0,87.0,53.0,79.0,50.0,171.0,323.0,205.0,58.0,178.0,156.0,72.0,360.0,235.0,276.0,497.0,604.0,826.0,615.0,699.0,664.0,929.0,586.0,801.0,794.0,570.0,1033.0,722.0,429.0,802.0,696.0,449.0,712.0,356.0,604.0,679.0,289.0,529.0,511.0,344.0,575.0,179.0,553.0,591.0,358.0,695.0,716.0,927.0,904.0,609.0,988.0,959.0,1065.0,1025.0,871.0,909.0,1022.0,821.0,1087.0,759.0,766.0,865.0,555.0,881.0,895.0,416.0,751.0,414.0,580.0,550.0,241.0,443.0,125.0,89.0,68.0,38.0,51.0,42.0,45.0,42.0,25.0,26.0,20.0,29.0,25.0,35.0,53.0,58.0,70.0,58.0,42.0,30.0,23.0,31.0,15.0,28.0,12.0,14.0,21.0,13.0,14.0,10.0,13.0,20.0,16.0
20.0,23.0,15.0,17.0,38.0,14.0,15.0,26.0,44.0,15.0,21.0,21.0,5.0,30.0,36.0,21.0,12.0,16.0,20.0,25.0,29.0,26.0,31.0,13.0,4.0,17.0,16.0,34.0,33.0,11.0,22.0,16.0,26.0,28.0,19.0,27.0,19.0,24.0,14.0,19.0,11.0,33.0,7.0,14.0,21.0,15.0,25.0,13.0,35.0,49.0,135.0,100.0,89.0,103.0,112.0,72.0,75.0,766.0,1199.0,1217.0,1159.0,1122.0,1324.0,1307.0,1302.0,1081.0,1419.0,1314.0,1181.0,1101.0,1006.0,817.0,383.0,421.0,146.0,115.0,149.0,120.0,111.0,74.0,82.0,127.0,83.0,101.0,144.0,288.0,196.0,114.0,34.0,38.0,25.0,22.0,26.0,35.0,12.0,9.0,26.0,37.0,41.0,210.0,364.0,872.0,756.0,635.0,1121.0,927.0,892.0,912.0,1012.0,928.0,927.0,1034.0,731.0,957.0,843.0,691.0,980.0,810.0,489.0,681.0,590.0,457.0,668.0,374.0,444.0,365.0,310.0,244.0,123.0,141.0,82.0,169.0,46.0,133.0,114.0,161.0,100.0,313.0,375.0,547.0,687.0,461.0,1060.0,1218.0,963.0,1159.0,941.0,1318.0,1341.0,1189.0,1134.0,1211.0,1067.0,1414.0,1061.0,699.0,992.0,763.0,590.0,967.0,889.0,777.0,801.0,432.0,640.0,567.0,285.0,460.0,167.0,150.0,71.0,52.0,30.0,47.0,40.0,41.0,28.0,19.0,30.0,36.0,87.0,94.0,117.0,136.0,157.0,136.0,49.0,61.0,34.0,27.0,26.0,22.0,26.0,30.0,35.0,28.0,26.0,35.0,16.0,21.0
14.0,20.0,11.0,8.0,26.0,21.0,22.0,35.0,28.0,8.0,13.0,18.0,10.0,17.0,2.0,16.0,4.0,15.0,12.0,27.0,9.0,11.0,6.0,14.0,16.0,16.0,31.0,16.0,31.0,21.0,11.0,16.0,14.0,13.0,8.0,27.0,24.0,12.0,20.0,22.0,29.0,14.0,36.0,15.0,30.0,59.0,32.0,22.0,82.0,86.0,162.0,85.0,66.0,127.0,82.0,50.0,99.0,482.0,1067.0,1115.0,1099.0,1312.0,1286.0,1264.0,1480.0,1333.0,1136.0,1145.0,1076.0,1142.0,1039.0,681.0,542.0,306.0,170.0,161.0,129.0,85.0,71.0,85.0,56.0,38.0,78.0,59.0,86.0,46.0,41.0,45.0,202.0,447.0,230.0,69.0,127.0,146.0,278.0,441.0,264.0,531.0,642.0,655.0,806.0,681.0,567.0,604.0,639.0,738.0,779.0,533.0,1130.0,1039.0,773.0,896.0,619.0,997.0,698.0,557.0,625.0,311.0,590.0,395.0,232.0,295.0,159.0,137.0,94.0,143.0,152.0,181.0,340.0,220.0,650.0,645.0,685.0,947.0,714.0,934.0,907.0,1072.0,1032.0,805.0,1062.0,919.0,1238.0,1118.0,845.0,1039.0,872.0,703.0,899.0,585.0,779.0,636.0,347.0,594.0,278.0,516.0,389.0,377.0,304.0,219.0,87.0,40.0,43.0,24.0,33.0,28.0,14.0,15.0,18.0,23.0,24.0,13.0,21.0,36.0,48.0,47.0,47.0,33.0,53.0,27.0,24.0,15.0,41.0,25.0,22.0,7.0,11.0,19.0,7.0,31.0,11.0,13.0,3.0,14.0,19.0,14.0,13.0,26.0,14.0,4.0
18.0,13.0,14.0,26.0,15.0,14.0,11.0,16.0,16.0,15.0,6.0,12.0,14.0,14.0,22.0,30.0,21.0,16.0,12.0,8.0,21.0,23.0,27.0,35.0,11.0,12.0,6.0,5.0,19.0,10.0,14.0,17.0,27.0,24.0,7.0,22.0,10.0,12.0,15.0,7.0,37.0,29.0,16.0,18.0,15.0,39.0,11.0,9.0,14.0,9.0,22.0,20.0,16.0,20.0,12.0,12.0,17.0,12.0,6.0,14.0,10.0,9.0,17.0,35.0,33.0,36.0,38.0,25.0,41.0,16.0,32.0,18.0,10.0,6.0,14.0,14.0,18.0,31.0,41.0,22.0,15.0,20.0,18.0,22.0,12.0,23.0,72.0,236.0,196.0,305.0,175.0,230.0,154.0,117.0,138.0,700.0,875.0,877.0,1244.0,1131.0,1115.0,1233.0,1272.0,1080.0,997.0,1074.0,1013.0,721.0,922.0,735.0,323.0,331.0,147.0,135.0,81.0,48.0,44.0,45.0,33.0,26.0,31.0,22.0,22.0,32.0,23.0,15.0,97.0,95.0,95.0,144.0,147.0,131.0,38.0,31.0,24.0,11.0,26.0,12.0,13.0,21.0,20.0,55.0,42.0,77.0,75.0,124.0,123.0,431.0,385.0,413.0,698.0,779.0,515.0,758.0,423.0,706.0,519.0,562.0,620.0,554.0,643.0,342.0,675.0,640.0,339.0,612.0,320.0,514.0,440.0,236.0,388.0,158.0,204.0,84.0,115.0,57.0,56.0,31.0,79.0,186.0,86.0,183.0,652.0,750.0,706.0,961.0,487.0,1158.0,909.0,893.0,1094.0,762.0,1211.0,911.0,1030.0,836.0,492.0,930.0,582.0,938.0
17.0,14.0,26.0,12.0,8.0,12.0,9.0,14.0,16.0,4.0,21.0,14.0,14.0,8.0,14.0,11.0,9.0,24.0,11.0,10.0,11.0,14.0,7.0,15.0,12.0,3.0,7.0,12.0,16.0,8.0,9.0,31.0,10.0,14.0,33.0,12.0,10.0,15.0,14.0,10.0,24.0,11.0,12.0,8.0,25.0,21.0,11.0,16.0,19.0,16.0,15.0,25.0,13.0,11.0,19.0,20.0,31.0,29.0,75.0,103.0,135.0,158.0,129.0,132.0,93.0,100.0,83.0,853.0,1104.0,1047.0,989.0,1314.0,1212.0,1190.0,1336.0,1179.0,1074.0,871.0,990.0,855.0,571.0,425.0,135.0,188.0,83.0,61.0,30.0,30.0,47.0,30.0,47.0,29.0,88.0,115.0,148.0,84.0,23.0,13.0,27.0,16.0,19.0,25.0,27.0,15.0,13.0,32.0,118.0,220.0,171.0,94.0,351.0,302.0,674.0,487.0,358.0,602.0,752.0,445.0,827.0,536.0,617.0,728.0,486.0,793.0,660.0,400.0,636.0,379.0,544.0,542.0,271.0,418.0,176.0,270.0,160.0,173.0,207.0,99.0,265.0,100.0,378.0,608.0,437.0,704.0,427.0,920.0,847.0,691.0,923.0,597.0,977.0,662.0,993.0,920.0,657.0,927.0,526.0,729.0,796.0,519.0,741.0,470.0,738.0,674.0,486.0,594.0,313.0,529.0,443.0,197.0,195.0,45.0,65.0,30.0,45.0,38.0,27.0,24.0,27.0,18.0,18.0,20.0,43.0,78.0,73.0,71.0,61.0,64.0,43.0,38.0,33.0,21.0,25.0,12.0,35.0,21.0,21.0,25.0,22.0,27.0
16.0,16.0,7.0,16.0,6.0,20.0,39.0,7.0,19.0,11.0,16.0,11.0,26.0,27.0,9.0,16.0,13.0,10.0,23.0,18.0,14.0,14.0,14.0,30.0,19.0,6.0,10.0,10.0,13.0,13.0,14.0,13.0,33.0,15.0,9.0,25.0,15.0,18.0,26.0,16.0,26.0,15.0,26.0,16.0,15.0,27.0,19.0,19.0,15.0,31.0,15.0,29.0,37.0,58.0,49.0,48.0,69.0,93.0,101.0,55.0,72.0,81.0,89.0,737.0,987.0,943.0,1185.0,1265.0,1222.0,1132.0,1202.0,959.0,712.0,829.0,848.0,441.0,489.0,305.0,107.0,127.0,69.0,25.0,35.0,33.0,29.0,25.0,29.0,92.0,50.0,45.0,45.0,98.0,197.0,95.0,52.0,62.0,48.0,123.0,187.0,117.0,76.0,44.0,30.0,120.0,51.0,140.0,614.0,586.0,649.0,646.0,742.0,397.0,495.0,665.0,352.0,789.0,617.0,312.0,567.0,439.0,571.0,662.0,279.0,518.0,239.0,333.0,161.0,91.0,46.0,116.0,43.0,93.0,70.0,69.0,94.0,115.0,188.0,290.0,253.0,516.0,429.0,767.0,934.0,763.0,980.0,568.0,1143.0,893.0,574.0,919.0,580.0,910.0,790.0,703.0,797.0,508.0,755.0,665.0,514.0,686.0,497.0,554.0,621.0,343.0,550.0,252.0,485.0,399.0,322.0,302.0,139.0,87.0,28.0,29.0,38.0,34.0,29.0,27.0,35.0,41.0,38.0,19.0,35.0,52.0,50.0,44.0,52.0,30.0,22.0,10.0,17.0,14.0,23.0,22.0,12.0,31.0,32.0,13.0,34.0,33.0
17.0,15.0,20.0,46.0,8.0,33.0,11.0,15.0,34.0,23.0,26.0,21.0,12.0,28.0,25.0,11.0,34.0,13.0,20.0,27.0,22.0,13.0,17.0,17.0,18.0,15.0,16.0,15.0,24.0,25.0,13.0,38.0,24.0,13.0,19.0,27.0,10.0,22.0,16.0,23.0,27.0,45.0,88.0,160.0,137.0,144.0,56.0,73.0,106.0,62.0,172.0,98.0,613.0,1186.0,1072.0,1045.0,1138.0,1199.0,1060.0,1022.0,1261.0,1238.0,995.0,775.0,1058.0,679.0,486.0,435.0,226.0,88.0,70.0,82.0,30.0,43.0,35.0,85.0,99.0,20.0,122.0,37.0,96.0,338.0,192.0,127.0,340.0,190.0,67.0,32.0,43.0,24.0,23.0,11.0,18.0,36.0,68.0,216.0,392.0,447.0,315.0,507.0,518.0,483.0,522.0,469.0,503.0,815.0,361.0,729.0,683.0,582.0,672.0,386.0,657.0,538.0,358.0,624.0,258.0,462.0,268.0,371.0,162.0,183.0,226.0,125.0,202.0,141.0,230.0,107.0,319.0,343.0,356.0,534.0,305.0,753.0,570.0,788.0,905.0,740.0,933.0,920.0,790.0,963.0,585.0,954.0,807.0,781.0,978.0,672.0,931.0,736.0,484.0,700.0,501.0,635.0,719.0,301.0,548.0,251.0,538.0,468.0,282.0,422.0,145.0,139.0,81.0,37.0,28.0,35.0,49.0,26.0,24.0,15.0,12.0,18.0,19.0,40.0,87.0,41.0,39.0,49.0,46.0,32.0,22.0,14.0,25.0,10.0,11.0,13.0,18.0,16.0,11.0,16.0,16.0,6.0,21.0,8.0,11.0,35.0,21.0,23.0
11.0,8.0,21.0,13.0,19.0,18.0,15.0,16.0,14.0,16.0,21.0,12.0,8.0,6.0,21.0,15.0,9.0,15.0,19.0,16.0,10.0,30.0,8.0,13.0,4.0,19.0,9.0,25.0,17.0,15.0,15.0,8.0,11.0,16.0,9.0,13.0,16.0,13.0,8.0,14.0,15.0,12.0,15.0,17.0,56.0,68.0,88.0,167.0,83.0,91.0,87.0,52.0,268.0,787.0,1111.0,1101.0,998.0,1103.0,1254.0,1142.0,1001.0,1267.0,1085.0,965.0,745.0,890.0,855.0,583.0,417.0,238.0,117.0,87.0,81.0,48.0,36.0,29.0,22.0,57.0,37.0,83.0,106.0,91.0,72.0,39.0,21.0,18.0,84.0,51.0,30.0,26.0,34.0,140.0,102.0,80.0,91.0,257.0,423.0,424.0,492.0,474.0,438.0,569.0,771.0,434.0,737.0,689.0,539.0,636.0,431.0,703.0,697.0,568.0,560.0,373.0,624.0,521.0,325.0,561.0,275.0,315.0,163.0,161.0,68.0,161.0,141.0,133.0,214.0,126.0,249.0,126.0,368.0,467.0,404.0,617.0,374.0,689.0,774.0,565.0,959.0,697.0,768.0,1066.0,595.0,1037.0,641.0,798.0,977.0,533.0,1027.0,810.0,618.0,872.0,403.0,800.0,773.0,490.0,776.0,424.0,623.0,566.0,284.0,520.0,247.0,485.0,453.0,258.0,297.0,116.0,60.0,41.0,48.0,30.0,23.0,30.0,33.0,21.0,22.0,46.0,50.0,89.0,89.0,91.0,27.0,25.0,24.0,30.0,21.0,24.0,16.0,21.0,17.0,18.0,11.0,6.0,8.0,15.0,7.0,10.0,16.0,10.0
11.0,18.0,16.0,20.0,20.0,6.0,14.0,17.0,22.0,22.0,12.0,30.0,21.0,19.0,21.0,3.0,12.0,13.0,16.0,15.0,13.0,19.0,29.0,14.0,23.0,15.0,15.0,21.0,8.0,19.0,25.0,6.0,11.0,10.0,16.0,19.0,13.0,15.0,10.0,24.0,15.0,21.0,26.0,73.0,181.0,112.0,117.0,139.0,181.0,103.0,102.0,145.0,979.0,1277.0,1014.0,994.0,1457.0,1204.0,1130.0,1078.0,1082.0,966.0,663.0,1256.0,818.0,538.0,490.0,216.0,87.0,145.0,65.0,28.0,21.0,21.0,27.0,37.0,29.0,59.0,80.0,94.0,79.0,78.0,266.0,130.0,96.0,68.0,100.0,63.0,97.0,158.0,205.0,197.0,95.0,100.0,354.0,441.0,674.0,807.0,483.0,635.0,524.0,368.0,961.0,638.0,503.0,853.0,657.0,586.0,765.0,421.0,671.0,444.0,548.0,583.0,324.0,477.0,248.0,234.0,94.0,145.0,45.0,157.0,132.0,87.0,157.0,122.0,330.0,476.0,330.0,678.0,399.0,934.0,849.0,628.0,977.0,718.0,1064.0,941.0,693.0,1099.0,784.0,1126.0,908.0,878.0,961.0,655.0,906.0,726.0,622.0,903.0,643.0,583.0,677.0,356.0,722.0,584.0,375.0,595.0,253.0,407.0,206.0,74.0,66.0,57.0,39.0,55.0,32.0,37.0,30.0,28.0,30.0,28.0,34.0,32.0,30.0,36.0,42.0,53.0,67.0,72.0,61.0,52.0,36.0,37.0,21.0,25.0,54.0,29.0,27.0,123.0,195.0,97.0,183.0,93.0,20.0,35.0,8.0,11.0,8.0,11.0
