10.0,16.0,14.0,12.0,6.0,6.0,5.0,8.0,26.0,13.0,17.0,24.0,11.0,14.0,15.0,14.0,22.0,11.0,14.0,11.0,17.0,14.0,8.0,25.0,9.0,15.0,22.0,11.0,14.0,7.0,7.0,5.0,8.0,17.0,6.0,11.0,13.0,12.0,6.0,19.0,6.0,9.0,5.0,7.0,12.0,15.0,6.0,9.0,13.0,12.0,23.0,9.0,12.0,11.0,13.0,11.0,10.0,19.0,14.0,22.0,22.0,7.0,15.0,17.0,11.0,13.0,16.0,19.0,15.0,8.0,8.0,21.0,11.0,6.0,17.0,18.0,10.0,10.0,6.0,9.0,11.0,14.0,13.0,8.0,13.0,8.0,13.0,11.0,7.0,8.0,11.0,6.0,15.0,14.0,15.0,14.0,15.0,19.0,13.0,15.0,17.0,14.0,9.0,13.0,7.0,10.0,10.0,8.0,5.0,11.0,9.0,13.0,12.0,6.0,13.0,14.0,13.0,9.0,8.0,16.0,8.0,14.0,15.0,15.0,11.0,18.0,23.0,7.0,6.0,10.0,15.0,13.0,27.0,10.0,5.0,7.0,8.0,18.0,10.0,13.0,15.0,10.0,12.0,16.0,10.0,10.0,10.0,11.0,13.0,13.0,15.0,10.0,8.0,18.0,9.0,20.0,13.0,22.0,17.0,12.0,8.0,17.0,12.0,12.0,8.0,10.0,6.0,14.0,17.0,10.0,13.0,15.0,15.0,14.0,6.0,16.0,17.0,11.0,5.0,15.0,14.0,7.0,14.0,11.0,7.0,13.0,19.0,14.0,12.0,12.0,15.0,15.0,14.0,17.0,9.0,11.0,6.0,19.0,11.0,14.0
11.0,22.0,12.0,11.0,12.0,16.0,16.0,11.0,7.0,8.0,14.0,8.0,11.0,3.0,14.0,4.0,11.0,11.0,4.0,25.0,6.0,14.0,14.0,17.0,14.0,23.0,26.0,14.0,10.0,7.0,6.0,16.0,13.0,15.0,16.0,11.0,15.0,11.0,7.0,8.0,8.0,15.0,7.0,11.0,13.0,13.0,10.0,17.0,12.0,8.0,7.0,26.0,17.0,15.0,12.0,13.0,14.0,14.0,10.0,14.0,12.0,12.0,20.0,11.0,12.0,15.0,13.0,14.0,16.0,24.0,23.0,12.0,9.0,13.0,6.0,12.0,7.0,6.0,32.0,30.0,16.0,18.0,32.0,20.0,19.0,17.0,11.0,10.0,11.0,33.0,12.0,11.0,15.0,14.0,19.0,10.0,10.0,22.0,11.0,14.0,15.0,7.0,11.0,10.0,13.0,8.0,15.0,13.0,20.0,12.0,10.0,11.0,49.0,45.0,19.0,33.0,15.0,32.0,20.0,16.0,31.0,16.0,12.0,21.0,18.0,32.0,14.0,14.0,25.0,14.0,17.0,9.0,18.0,16.0,13.0,12.0,8.0,14.0,18.0,20.0,9.0,14.0,19.0,11.0,14.0,13.0,12.0,13.0,14.0,10.0,26.0,9.0,7.0,11.0,17.0,12.0,13.0,12.0,18.0,11.0,12.0,10.0,2.0,7.0,18.0,16.0,8.0,20.0,7.0,19.0,8.0,11.0,15.0,15.0,24.0,15.0,8.0,13.0,7.0,25.0,17.0,7.0,9.0,14.0,21.0,7.0,16.0,14.0,17.0,5.0,18.0,10.0,4.0,11.0,28.0,19.0,10.0,8.0,8.0,12.0
21.0,16.0,30.0,11.0,16.0,13.0,10.0,10.0,8.0,7.0,7.0,9.0,14.0,8.0,19.0,6.0,12.0,22.0,11.0,12.0,19.0,15.0,14.0,12.0,15.0,17.0,14.0,9.0,15.0,4.0,15.0,13.0,17.0,10.0,15.0,16.0,12.0,11.0,16.0,11.0,14.0,7.0,12.0,9.0,7.0,10.0,14.0,11.0,6.0,15.0,11.0,12.0,24.0,8.0,12.0,20.0,9.0,14.0,16.0,16.0,13.0,14.0,14.0,15.0,19.0,11.0,14.0,13.0,11.0,11.0,13.0,13.0,7.0,13.0,15.0,15.0,14.0,10.0,8.0,11.0,15.0,11.0,10.0,17.0,10.0,12.0,16.0,15.0,19.0,12.0,13.0,5.0,11.0,13.0,16.0,7.0,10.0,14.0,17.0,14.0,14.0,12.0,18.0,19.0,13.0,9.0,5.0,13.0,13.0,20.0,18.0,9.0,18.0,8.0,12.0,21.0,12.0,29.0,7.0,12.0,25.0,7.0,13.0,12.0,22.0,13.0,9.0,19.0,16.0,8.0,8.0,4.0,8.0,20.0,13.0,7.0,9.0,15.0,14.0,9.0,14.0,12.0,13.0,20.0,17.0,4.0,25.0,14.0,18.0,15.0,15.0,19.0,14.0,10.0,9.0,16.0,9.0,17.0,4.0,11.0,7.0,18.0,14.0,9.0,16.0,10.0,19.0,11.0,14.0,14.0,10.0,10.0,11.0,14.0,12.0,25.0,13.0,17.0,17.0,11.0,11.0,8.0,13.0,14.0,12.0,9.0,7.0,9.0,16.0,12.0,12.0,14.0,7.0,16.0,22.0,14.0,15.0,12.0,7.0,7.0
6.0,15.0,16.0,19.0,26.0,7.0,17.0,12.0,10.0,12.0,7.0,18.0,16.0,16.0,6.0,13.0,16.0,20.0,10.0,10.0,12.0,10.0,32.0,14.0,10.0,15.0,9.0,20.0,22.0,36.0,3.0,20.0,14.0,19.0,12.0,13.0,15.0,23.0,11.0,12.0,11.0,10.0,15.0,5.0,5.0,16.0,6.0,443.0,0.0,1799.0,1475.0,0.0,252.0,20.0,1438.0,1230.0,31.0,395.0,249.0,26.0,853.0,1088.0,878.0,870.0,1091.0,1160.0,942.0,1157.0,1194.0,1105.0,1056.0,1340.0,1134.0,946.0,1338.0,1182.0,1168.0,1044.0,1318.0,1139.0,1083.0,1276.0,1079.0,1171.0,1127.0,1260.0,1131.0,1049.0,1266.0,987.0,915.0,923.0,1138.0,1024.0,891.0,1170.0,1004.0,839.0,1136.0,876.0,915.0,814.0,854.0,696.0,577.0,811.0,649.0,574.0,766.0,605.0,433.0,661.0,627.0,432.0,554.0,518.0,560.0,557.0,384.0,652.0,494.0,374.0,493.0,446.0,380.0,440.0,231.0,515.0,360.0,164.0,333.0,304.0,295.0,272.0,187.0,371.0,186.0,163.0,179.0,149.0,113.0,81.0,58.0,42.0,29.0,45.0,21.0,36.0,41.0,25.0,59.0,43.0,45.0,12.0,24.0,13.0,14.0,14.0,29.0,23.0,8.0,13.0,17.0,3.0,14.0,11.0,22.0,39.0,7.0,10.0,21.0,15.0,21.0,13.0,5.0,21.0,33.0,8.0,31.0,9.0,13.0,14.0,16.0,10.0,16.0,18.0,9.0,12.0,10.0,26.0,11.0,7.0,22.0,5.0,14.0,5.0,13.0,23.0,12.0,24.0
9.0,6.0,21.0,30.0,29.0,12.0,26.0,14.0,8.0,11.0,6.0,6.0,9.0,19.0,17.0,19.0,14.0,7.0,30.0,27.0,14.0,9.0,8.0,5.0,13.0,22.0,9.0,14.0,9.0,13.0,17.0,12.0,5.0,14.0,13.0,9.0,15.0,11.0,512.0,166.0,397.0,676.0,130.0,82.0,140.0,528.0,193.0,154.0,751.0,896.0,714.0,1237.0,1189.0,1189.0,1067.0,1271.0,1484.0,1112.0,1106.0,1430.0,1235.0,1127.0,1316.0,1388.0,1267.0,1134.0,1344.0,1373.0,1118.0,995.0,1422.0,1193.0,1060.0,1241.0,1188.0,1000.0,1119.0,1399.0,1107.0,1025.0,1334.0,1015.0,1085.0,1038.0,1139.0,918.0,1028.0,1185.0,1006.0,901.0,1232.0,998.0,773.0,1101.0,873.0,797.0,944.0,730.0,827.0,675.0,701.0,712.0,586.0,672.0,682.0,625.0,652.0,580.0,615.0,644.0,417.0,731.0,635.0,331.0,684.0,497.0,393.0,491.0,343.0,515.0,498.0,227.0,495.0,433.0,254.0,392.0,195.0,400.0,332.0,95.0,320.0,275.0,213.0,209.0,228.0,250.0,130.0,192.0,164.0,112.0,75.0,105.0,106.0,38.0,46.0,24.0,24.0,22.0,35.0,16.0,16.0,18.0,20.0,38.0,29.0,18.0,57.0,42.0,8.0,30.0,33.0,16.0,12.0,14.0,15.0,11.0,18.0,14.0,18.0,16.0,8.0,7.0,7.0,13.0,10.0,12.0,13.0,18.0,11.0,10.0,8.0,13.0,13.0,8.0,22.0,17.0,13.0,22.0,7.0,15.0,7.0,9.0,11.0,15.0,18.0,10.0,7.0,15.0,15.0,15.0
11.0,20.0,14.0,12.0,8.0,20.0,16.0,16.0,10.0,7.0,15.0,13.0,10.0,7.0,8.0,9.0,21.0,22.0,7.0,13.0,20.0,8.0,29.0,10.0,15.0,21.0,13.0,6.0,16.0,6.0,26.0,11.0,11.0,19.0,22.0,23.0,9.0,418.0,69.0,605.0,246.0,470.0,224.0,153.0,76.0,188.0,394.0,663.0,624.0,1111.0,947.0,734.0,757.0,961.0,1009.0,1318.0,1203.0,1007.0,1160.0,1211.0,1053.0,956.0,1318.0,1189.0,1043.0,1405.0,1152.0,939.0,1058.0,1256.0,1044.0,1091.0,1403.0,1246.0,1084.0,1307.0,1117.0,1029.0,1122.0,1300.0,1112.0,1028.0,1254.0,955.0,783.0,1139.0,923.0,737.0,1123.0,899.0,659.0,929.0,796.0,563.0,810.0,683.0,469.0,767.0,619.0,394.0,717.0,626.0,363.0,629.0,556.0,380.0,572.0,368.0,516.0,562.0,216.0,522.0,407.0,417.0,497.0,215.0,451.0,303.0,428.0,435.0,175.0,353.0,173.0,366.0,289.0,90.0,304.0,211.0,212.0,141.0,165.0,186.0,92.0,87.0,46.0,70.0,62.0,34.0,29.0,19.0,15.0,18.0,13.0,21.0,12.0,12.0,16.0,27.0,15.0,15.0,11.0,17.0,23.0,17.0,15.0,24.0,17.0,12.0,31.0,13.0,12.0,11.0,5.0,23.0,5.0,7.0,14.0,18.0,12.0,12.0,7.0,12.0,26.0,7.0,11.0,16.0,13.0,14.0,20.0,15.0,10.0,11.0,25.0,15.0,16.0,6.0,18.0,10.0,6.0,9.0,16.0,15.0,17.0,21.0,17.0,26.0,13.0,12.0,11.0,16.0
14.0,13.0,7.0,15.0,12.0,8.0,14.0,8.0,13.0,18.0,16.0,26.0,15.0,17.0,28.0,23.0,8.0,31.0,17.0,14.0,18.0,21.0,13.0,14.0,25.0,10.0,16.0,30.0,2.0,9.0,35.0,17.0,19.0,27.0,14.0,31.0,37.0,79.0,308.0,272.0,501.0,534.0,486.0,915.0,339.0,290.0,269.0,131.0,392.0,786.0,760.0,890.0,1085.0,1069.0,999.0,972.0,1211.0,1107.0,742.0,1183.0,1103.0,987.0,840.0,1153.0,980.0,845.0,1201.0,1067.0,969.0,910.0,1199.0,870.0,968.0,1271.0,1014.0,944.0,1329.0,1012.0,1020.0,1086.0,925.0,1035.0,720.0,912.0,845.0,727.0,999.0,796.0,633.0,943.0,764.0,673.0,859.0,790.0,760.0,795.0,671.0,760.0,748.0,470.0,752.0,718.0,488.0,703.0,561.0,434.0,573.0,237.0,652.0,534.0,402.0,537.0,260.0,591.0,467.0,325.0,425.0,176.0,485.0,398.0,205.0,350.0,140.0,416.0,268.0,159.0,361.0,187.0,199.0,124.0,147.0,148.0,109.0,66.0,57.0,44.0,48.0,30.0,28.0,21.0,16.0,31.0,15.0,16.0,15.0,17.0,11.0,28.0,16.0,26.0,15.0,37.0,21.0,16.0,12.0,27.0,5.0,17.0,38.0,13.0,18.0,31.0,14.0,22.0,54.0,48.0,36.0,19.0,23.0,12.0,52.0,23.0,24.0,31.0,23.0,27.0,10.0,15.0,12.0,17.0,5.0,14.0,15.0,15.0,41.0,21.0,11.0,16.0,18.0,14.0,17.0,12.0,14.0,22.0,14.0,10.0,19.0,23.0,20.0,32.0
18.0,24.0,50.0,47.0,45.0,44.0,35.0,50.0,12.0,31.0,38.0,19.0,28.0,20.0,28.0,34.0,22.0,23.0,66.0,30.0,59.0,41.0,54.0,27.0,17.0,35.0,27.0,19.0,30.0,34.0,21.0,50.0,35.0,35.0,42.0,61.0,30.0,287.0,71.0,504.0,493.0,11.0,114.0,496.0,166.0,97.0,109.0,194.0,176.0,65.0,79.0,569.0,948.0,855.0,1078.0,1002.0,996.0,1038.0,822.0,1307.0,1053.0,948.0,972.0,1262.0,1150.0,1050.0,1337.0,1126.0,1076.0,1113.0,1344.0,1146.0,1043.0,1427.0,1190.0,1095.0,1115.0,1280.0,1073.0,1045.0,1448.0,1212.0,1017.0,1328.0,1107.0,1038.0,1120.0,1213.0,962.0,921.0,1159.0,997.0,742.0,1147.0,883.0,729.0,1041.0,847.0,623.0,1012.0,836.0,572.0,928.0,626.0,581.0,782.0,603.0,657.0,730.0,430.0,843.0,595.0,445.0,626.0,322.0,721.0,530.0,346.0,507.0,246.0,547.0,415.0,179.0,378.0,131.0,340.0,335.0,266.0,240.0,158.0,322.0,191.0,162.0,93.0,101.0,93.0,64.0,61.0,24.0,63.0,55.0,19.0,45.0,25.0,15.0,11.0,15.0,24.0,18.0,11.0,27.0,56.0,25.0,31.0,39.0,30.0,40.0,13.0,16.0,15.0,12.0,15.0,28.0,14.0,34.0,40.0,35.0,21.0,72.0,26.0,29.0,33.0,17.0,32.0,18.0,15.0,25.0,33.0,20.0,36.0,19.0,41.0,12.0,20.0,29.0,15.0,23.0,9.0,17.0,14.0,39.0,57.0,33.0,39.0,23.0,33.0,19.0,29.0,22.0,25.0
53.0,25.0,38.0,19.0,15.0,49.0,18.0,17.0,21.0,11.0,16.0,16.0,11.0,22.0,32.0,30.0,25.0,32.0,28.0,18.0,13.0,30.0,41.0,9.0,17.0,24.0,10.0,15.0,18.0,22.0,22.0,8.0,23.0,21.0,14.0,38.0,498.0,112.0,114.0,1241.0,5.0,532.0,272.0,106.0,464.0,715.0,752.0,962.0,399.0,990.0,1117.0,1129.0,895.0,966.0,877.0,858.0,1237.0,952.0,983.0,821.0,1190.0,1077.0,876.0,1281.0,1127.0,932.0,1035.0,1273.0,968.0,817.0,1306.0,1106.0,1064.0,1140.0,1097.0,1059.0,1083.0,1216.0,1009.0,844.0,1207.0,1027.0,892.0,1180.0,1066.0,758.0,1125.0,899.0,827.0,919.0,833.0,623.0,818.0,733.0,478.0,762.0,673.0,420.0,734.0,483.0,378.0,499.0,379.0,434.0,464.0,227.0,462.0,431.0,326.0,398.0,179.0,387.0,334.0,205.0,322.0,111.0,413.0,269.0,178.0,279.0,208.0,249.0,112.0,202.0,178.0,64.0,86.0,130.0,85.0,72.0,24.0,24.0,26.0,32.0,13.0,20.0,28.0,17.0,11.0,16.0,21.0,25.0,25.0,18.0,19.0,15.0,8.0,25.0,7.0,25.0,18.0,23.0,18.0,14.0,16.0,15.0,16.0,25.0,27.0,17.0,29.0,15.0,34.0,4.0,18.0,21.0,11.0,14.0,25.0,17.0,7.0,13.0,33.0,26.0,24.0,37.0,15.0,9.0,15.0,15.0,18.0,8.0,12.0,22.0,22.0,25.0,28.0,7.0,16.0,7.0,30.0,13.0,10.0,24.0,16.0,63.0,17.0,7.0,29.0,13.0
25.0,13.0,27.0,24.0,9.0,23.0,14.0,29.0,22.0,9.0,6.0,11.0,10.0,8.0,26.0,13.0,8.0,26.0,10.0,7.0,10.0,11.0,17.0,20.0,16.0,23.0,10.0,26.0,25.0,339.0,452.0,82.0,27.0,0.0,1210.0,50.0,7.0,0.0,15.0,54.0,135.0,568.0,693.0,900.0,887.0,1072.0,828.0,1458.0,1189.0,1161.0,934.0,1324.0,1041.0,964.0,1216.0,1015.0,1037.0,783.0,1268.0,1060.0,883.0,1138.0,997.0,956.0,893.0,1137.0,1006.0,781.0,1263.0,1166.0,968.0,1045.0,1037.0,904.0,974.0,1115.0,898.0,753.0,979.0,839.0,624.0,937.0,764.0,586.0,923.0,719.0,478.0,855.0,674.0,515.0,660.0,606.0,624.0,641.0,344.0,739.0,686.0,389.0,600.0,611.0,354.0,553.0,285.0,671.0,500.0,298.0,435.0,299.0,394.0,378.0,128.0,313.0,228.0,320.0,205.0,183.0,300.0,110.0,145.0,68.0,95.0,62.0,32.0,29.0,33.0,29.0,36.0,23.0,18.0,29.0,26.0,14.0,23.0,21.0,14.0,17.0,24.0,42.0,17.0,9.0,9.0,18.0,37.0,19.0,26.0,19.0,12.0,8.0,9.0,7.0,14.0,24.0,13.0,19.0,7.0,36.0,25.0,15.0,9.0,28.0,11.0,9.0,9.0,15.0,14.0,13.0,32.0,46.0,15.0,29.0,23.0,22.0,24.0,26.0,28.0,10.0,26.0,58.0,23.0,8.0,11.0,9.0,15.0,34.0,26.0,15.0,10.0,8.0,11.0,28.0,22.0,24.0,15.0,23.0,16.0,21.0,10.0,12.0,21.0,11.0
